state,region,typebldg,floor,room,wave,rep,radon,county
AZ,3,1,1,3, 81, 4,0.741937344729377,MARICOPA            
AZ,3,1,1,1,101, 5,-0.693147180559945,MARICOPA            
AZ,3,1,1,7, 87, 5,-0.916290731874155,MARICOPA            
AZ,3,5,1,3, 96, 2,1.28093384546206,MARICOPA            
AZ,3,1,1,3, 97, 1,-0.510825623765991,MARICOPA            
AZ,3,1,1,3, 86, 2,-1.6094379124341,MARICOPA            
AZ,3,1,1,3,105, 2,-0.223143551314210,MARICOPA            
AZ,3,1,1,3,112, 4,0.182321556793955,MARICOPA            
AZ,3,0,9,0, 22, 1,1.33500106673234,MARICOPA            
AZ,3,1,1,2, 28, 3,0.641853886172395,MARICOPA            
AZ,3,1,1,2, 42, 2,0.8754687373539,MARICOPA            
AZ,3,1,1,1, 60, 5,0.53062825106217,MARICOPA            
AZ,3,1,1,7, 61, 3,0.262364264467491,MARICOPA            
AZ,3,0,9,0, 64, 1,-0.916290731874155,MARICOPA            
AZ,3,1,1,3, 66, 1,-0.693147180559945,MARICOPA            
AZ,3,2,1,2, 82, 2,-2.30258509299405,MARICOPA            
AZ,3,1,1,3,102, 5,-0.693147180559945,MARICOPA            
AZ,3,1,1,3, 91, 5,-2.99573227355399,MARICOPA            
AZ,3,1,1,2, 89, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 34, 4,-0.916290731874155,MARICOPA            
AZ,3,1,1,1, 66, 3,-0.510825623765991,MARICOPA            
AZ,3,1,1,1, 89, 5,-1.20397280432594,MARICOPA            
AZ,3,1,1,3, 45, 4,0.641853886172395,MARICOPA            
AZ,3,1,1,2, 89, 4,-0.916290731874155,MARICOPA            
AZ,3,1,1,1, 71, 3,0.916290731874155,MARICOPA            
AZ,3,1,1,3, 71, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,1,106, 1,-0.693147180559945,MARICOPA            
AZ,3,1,1,1, 22, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 33, 4,0.587786664902119,MARICOPA            
AZ,3,1,1,3, 36, 4,-0.356674943938732,MARICOPA            
AZ,3,1,1,3, 40, 3,0.470003629245736,MARICOPA            
AZ,3,1,1,2, 55, 5,1.50407739677627,MARICOPA            
AZ,3,1,1,3, 80, 1,-0.105360515657826,MARICOPA            
AZ,3,1,1,1,102, 5,-2.30258509299405,MARICOPA            
AZ,3,0,9,0, 87, 3,-0.693147180559945,MARICOPA            
AZ,3,1,1,3, 24, 5,1.1314021114911,MARICOPA            
AZ,3,1,1,3, 40, 5,0.53062825106217,MARICOPA            
AZ,3,1,1,3, 60, 1,0.587786664902119,MARICOPA            
AZ,3,1,1,1, 62, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 63, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,3, 76, 3,-1.20397280432594,MARICOPA            
AZ,3,1,1,4, 55, 1,0.336472236621213,MARICOPA            
AZ,3,1,1,3, 85, 2,-2.30258509299405,MARICOPA            
AZ,3,1,1,3,  1, 4,1.43508452528932,MARICOPA            
AZ,3,1,1,7, 28, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,3, 30, 4,-0.356674943938732,MARICOPA            
AZ,3,1,1,1, 32, 1,-0.223143551314210,MARICOPA            
AZ,3,5,1,3, 33, 2,0.470003629245736,MARICOPA            
AZ,3,1,1,2, 34, 3,0.262364264467491,MARICOPA            
AZ,3,1,1,2, 35, 1,-0.105360515657826,MARICOPA            
AZ,3,1,1,3, 39, 2,-0.223143551314210,MARICOPA            
AZ,3,2,1,2, 51, 3,0.262364264467491,MARICOPA            
AZ,3,1,1,1, 57, 1,0.182321556793955,MARICOPA            
AZ,3,5,1,1, 70, 5,-1.6094379124341,MARICOPA            
AZ,3,1,1,3, 76, 4,-1.6094379124341,MARICOPA            
AZ,3,1,1,2, 87, 5,-0.510825623765991,MARICOPA            
AZ,3,2,1,3, 95, 2,-2.30258509299405,MARICOPA            
AZ,3,1,1,3,104, 3,-0.693147180559945,MARICOPA            
AZ,3,1,1,1,106, 5,-2.99573227355399,MARICOPA            
AZ,3,1,1,3,  2, 4,-0.916290731874155,MARICOPA            
AZ,3,1,1,2, 29, 2,0.095310179804325,MARICOPA            
AZ,3,1,1,1, 35, 3,0.53062825106217,MARICOPA            
AZ,3,1,1,3, 38, 5,0.832909122935104,MARICOPA            
AZ,3,1,1,3, 53, 5,0.336472236621213,MARICOPA            
AZ,3,1,1,3, 54, 1,0.741937344729377,MARICOPA            
AZ,3,1,1,1, 60, 5,0.470003629245736,MARICOPA            
AZ,3,1,1,3, 78, 2,-0.223143551314210,MARICOPA            
AZ,3,1,1,0, 73, 4,-1.20397280432594,MARICOPA            
AZ,3,1,1,3, 97, 2,-1.6094379124341,MARICOPA            
AZ,3,1,1,3,105, 4,-0.916290731874155,MARICOPA            
AZ,3,1,1,2,124, 4,-0.916290731874155,MARICOPA            
AZ,3,1,1,1,  2, 2,0.53062825106217,MARICOPA            
AZ,3,1,1,1,  5, 4,0.741937344729377,MARICOPA            
AZ,3,2,1,3, 83, 3,-1.6094379124341,MARICOPA            
AZ,3,1,1,1, 44, 5,0.641853886172395,MARICOPA            
AZ,3,1,1,3, 46, 2,1.62924053973028,MARICOPA            
AZ,3,1,1,2, 50, 3,0.405465108108164,MARICOPA            
AZ,3,1,1,2, 69, 4,0.741937344729377,MARICOPA            
AZ,3,1,1,1, 77, 3,0.336472236621213,MARICOPA            
AZ,3,1,0,2, 86, 4,0.78845736036427,MARICOPA            
AZ,3,2,1,3,106, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,3,105, 2,-0.693147180559945,MARICOPA            
AZ,3,1,1,3,113, 4,-0.693147180559945,MARICOPA            
AZ,3,1,1,3,112, 2,0.262364264467491,MARICOPA            
AZ,3,1,1,2, 29, 3,1.91692261218206,MARICOPA            
AZ,3,0,9,0, 32, 4,-2.99573227355399,MARICOPA            
AZ,3,1,1,3, 33, 3,1.64865862558738,MARICOPA            
AZ,3,1,1,3, 26, 2,0.53062825106217,MARICOPA            
AZ,3,1,1,1, 61, 1,-0.223143551314210,MARICOPA            
AZ,3,1,1,1, 61, 4,0.182321556793955,MARICOPA            
AZ,3,1,1,1, 65, 3,-0.105360515657826,MARICOPA            
AZ,3,0,9,0, 65, 2,0.832909122935104,MARICOPA            
AZ,3,1,1,1, 74, 3,0.405465108108164,MARICOPA            
AZ,3,1,0,2, 80, 5,0.832909122935104,MARICOPA            
AZ,3,1,1,3, 76, 5,1.06471073699243,MARICOPA            
AZ,3,1,1,3,104, 5,-0.916290731874155,MARICOPA            
AZ,3,1,1,3, 85, 2,-0.693147180559945,MARICOPA            
AZ,3,2,1,3,110, 2,-1.6094379124341,MARICOPA            
AZ,3,1,1,2,109, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,3,108, 1,-0.223143551314210,MARICOPA            
AZ,3,1,1,1,  5, 1,-0.693147180559945,MARICOPA            
AZ,3,1,1,3,  8, 5,0.405465108108164,MARICOPA            
AZ,3,1,1,3,  9, 2,-2.99573227355399,MARICOPA            
AZ,3,1,0,0, 23, 2,1.3609765531356,MARICOPA            
AZ,3,1,1,1, 22, 3,0.262364264467491,MARICOPA            
AZ,3,1,1,1, 33, 4,1.28093384546206,MARICOPA            
AZ,3,1,1,1, 51, 2,-0.223143551314210,MARICOPA            
AZ,3,2,1,2, 54, 5,0.587786664902119,MARICOPA            
AZ,3,1,1,3, 67, 1,1.41098697371026,MARICOPA            
AZ,3,1,0,7, 68, 5,0,MARICOPA            
AZ,3,1,1,1, 75, 4,-1.20397280432594,MARICOPA            
AZ,3,1,1,2, 78, 5,0.182321556793955,MARICOPA            
AZ,3,2,1,1,101, 2,-0.105360515657826,MARICOPA            
AZ,3,2,1,1, 76, 1,0.262364264467491,MARICOPA            
AZ,3,1,1,3, 80, 3,0,MARICOPA            
AZ,3,1,1,3,108, 1,-1.6094379124341,MARICOPA            
AZ,3,5,1,2, 13, 4,-0.916290731874155,MARICOPA            
AZ,3,1,1,3, 21, 2,0.587786664902119,MARICOPA            
AZ,3,1,1,2, 23, 2,1.66770682055808,MARICOPA            
AZ,3,1,1,3, 21, 3,1.28093384546206,MARICOPA            
AZ,3,1,1,3, 33, 2,0.693147180559945,MARICOPA            
AZ,3,1,1,1, 34, 1,1.19392246847243,MARICOPA            
AZ,3,1,1,1, 55, 3,0.955511445027436,MARICOPA            
AZ,3,1,1,3, 44, 4,0.336472236621213,MARICOPA            
AZ,3,1,1,7, 53, 4,-0.223143551314210,MARICOPA            
AZ,3,0,9,0, 59, 2,0.405465108108164,MARICOPA            
AZ,3,1,1,1, 60, 3,0.470003629245736,MARICOPA            
AZ,3,1,1,1, 67, 5,0.405465108108164,MARICOPA            
AZ,3,1,1,3, 82, 3,-0.916290731874155,MARICOPA            
AZ,3,0,9,0, 92, 2,-0.916290731874155,MARICOPA            
AZ,3,1,1,2, 80, 1,0.587786664902119,MARICOPA            
AZ,3,2,1,1,101, 4,-0.356674943938732,MARICOPA            
AZ,3,1,1,1,113, 3,-1.20397280432594,MARICOPA            
AZ,3,0,9,0,  2, 4,-0.510825623765991,MARICOPA            
AZ,3,1,1,2, 10, 1,1.43508452528932,MARICOPA            
AZ,3,1,1,1, 13, 5,-1.6094379124341,MARICOPA            
AZ,3,2,1,3, 24, 1,-0.223143551314210,MARICOPA            
AZ,3,1,1,2, 30, 2,1.6094379124341,MARICOPA            
AZ,3,1,1,1, 32, 1,0.78845736036427,MARICOPA            
AZ,3,1,1,2, 34, 3,0.262364264467491,MARICOPA            
AZ,3,1,1,1, 32, 4,1.50407739677627,MARICOPA            
AZ,3,1,1,1, 28, 2,-0.105360515657826,MARICOPA            
AZ,3,1,1,2, 44, 2,1.06471073699243,MARICOPA            
AZ,3,1,1,3, 45, 5,-0.223143551314210,MARICOPA            
AZ,3,5,1,3, 54, 4,-1.20397280432594,MARICOPA            
AZ,3,1,1,1, 57, 1,1.3609765531356,MARICOPA            
AZ,3,0,9,0, 60, 1,0.470003629245736,MARICOPA            
AZ,3,5,1,3, 62, 1,-0.356674943938732,MARICOPA            
AZ,3,1,1,3, 69, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,2, 75, 2,0.182321556793955,MARICOPA            
AZ,3,2,2,3, 85, 2,-0.916290731874155,MARICOPA            
AZ,3,1,1,3, 99, 4,0.641853886172395,MARICOPA            
AZ,3,2,1,1,119, 4,-0.223143551314210,MARICOPA            
AZ,3,1,1,1,122, 3,-0.693147180559945,MARICOPA            
AZ,3,1,1,3,  4, 3,0,MARICOPA            
AZ,3,1,1,3,  4, 5,1.72276659774110,MARICOPA            
AZ,3,1,1,3,  7, 1,0.262364264467491,MARICOPA            
AZ,3,1,1,1, 31, 3,0.182321556793955,MARICOPA            
AZ,3,1,1,3, 33, 1,1.87180217690159,MARICOPA            
AZ,3,5,1,3, 38, 4,1.28093384546206,MARICOPA            
AZ,3,1,1,3, 40, 3,1.30833281965018,MARICOPA            
AZ,3,1,1,2, 49, 3,0.095310179804325,MARICOPA            
AZ,3,1,1,2, 52, 3,0.470003629245736,MARICOPA            
AZ,3,1,1,3, 54, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,1, 57, 2,1.19392246847243,MARICOPA            
AZ,3,1,1,3, 70, 1,0.993251773010283,MARICOPA            
AZ,3,1,1,1,115, 1,0.53062825106217,MARICOPA            
AZ,3,1,1,3, 26, 1,0.641853886172395,MARICOPA            
AZ,3,1,1,1, 52, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,2, 53, 1,0.405465108108164,MARICOPA            
AZ,3,1,1,3, 26, 1,-0.223143551314210,MARICOPA            
AZ,3,1,1,3, 29, 3,0.405465108108164,MARICOPA            
AZ,3,1,1,3, 34, 2,0.993251773010283,MARICOPA            
AZ,3,1,1,1, 36, 3,1.06471073699243,MARICOPA            
AZ,3,1,1,3, 38, 4,0.641853886172395,MARICOPA            
AZ,3,1,1,3, 52, 3,1.22377543162212,MARICOPA            
AZ,3,1,1,1, 59, 3,0,MARICOPA            
AZ,3,1,1,2, 64, 4,-0.356674943938732,MARICOPA            
AZ,3,1,1,1, 82, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 77, 2,-0.356674943938732,MARICOPA            
AZ,3,0,3,0, 11, 1,-0.916290731874155,MARICOPA            
AZ,3,1,1,3, 32, 3,0.8754687373539,MARICOPA            
AZ,3,1,1,3, 55, 2,1.64865862558738,MARICOPA            
AZ,3,1,1,7,102, 1,0.262364264467491,MARICOPA            
AZ,3,1,0,1,107, 4,-0.105360515657826,MARICOPA            
AZ,3,1,1,1,  5, 3,-1.20397280432594,MARICOPA            
AZ,3,1,0,7, 30, 4,1.82454929205105,MARICOPA            
AZ,3,1,1,1, 62, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,5, 70, 1,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 49, 1,0.741937344729377,MARICOPA            
AZ,3,1,1,1,103, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,5, 29, 1,1.3609765531356,MARICOPA            
AZ,3,1,1,3, 32, 5,0.955511445027436,MARICOPA            
AZ,3,1,1,3, 34, 2,1.06471073699243,MARICOPA            
AZ,3,1,1,3, 35, 4,-0.356674943938732,MARICOPA            
AZ,3,1,1,3, 42, 1,1.62924053973028,MARICOPA            
AZ,3,1,1,3, 41, 2,0.955511445027436,MARICOPA            
AZ,3,1,1,1, 40, 5,0.78845736036427,MARICOPA            
AZ,3,1,1,3, 37, 1,1.33500106673234,MARICOPA            
AZ,3,1,1,2, 44, 5,0.587786664902119,MARICOPA            
AZ,3,1,1,1, 43, 4,0.693147180559945,MARICOPA            
AZ,3,1,1,3, 62, 5,0.470003629245736,MARICOPA            
AZ,3,1,1,1, 65, 1,0,MARICOPA            
AZ,3,1,1,1, 66, 2,1.19392246847243,MARICOPA            
AZ,3,2,1,3, 83, 5,0.741937344729377,MARICOPA            
AZ,3,1,1,1, 81, 5,-0.105360515657826,MARICOPA            
AZ,3,1,1,3, 89, 3,-0.356674943938732,MARICOPA            
AZ,3,1,1,2, 97, 5,-0.105360515657826,MARICOPA            
AZ,3,1,1,1, 80, 2,-0.105360515657826,MARICOPA            
AZ,3,0,1,2,110, 5,-1.20397280432594,MARICOPA            
AZ,3,0,9,0,111, 1,-0.223143551314210,MARICOPA            
AZ,3,1,1,3,  4, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,2,  4, 1,-0.356674943938732,MARICOPA            
AZ,3,1,1,1, 10, 3,-0.916290731874155,MARICOPA            
AZ,3,1,1,2, 66, 1,0.182321556793955,MARICOPA            
AZ,3,0,9,0,105, 4,-0.510825623765991,MARICOPA            
AZ,3,1,1,1, 38, 2,0.741937344729377,MARICOPA            
AZ,3,1,1,3, 61, 3,0.641853886172395,MARICOPA            
AZ,3,1,1,7, 68, 5,-0.223143551314210,MARICOPA            
AZ,3,1,1,1, 79, 4,-0.223143551314210,MARICOPA            
AZ,3,1,1,3, 87, 2,-0.693147180559945,MARICOPA            
AZ,3,1,1,1,110, 4,-1.6094379124341,MARICOPA            
AZ,3,1,1,1, 22, 1,1.52605630349505,MARICOPA            
AZ,3,1,1,3, 33, 1,1.43508452528932,MARICOPA            
AZ,3,1,1,2, 42, 5,0.916290731874155,MARICOPA            
AZ,3,1,0,1, 37, 5,1.45861502269952,MARICOPA            
AZ,3,1,1,2, 48, 3,0.993251773010283,MARICOPA            
AZ,3,0,9,0, 58, 5,1.74046617484050,MARICOPA            
AZ,3,1,1,2, 73, 1,-0.356674943938732,MARICOPA            
AZ,3,1,1,3,123, 2,0,MARICOPA            
AZ,3,1,1,3, 68, 1,0.336472236621213,MARICOPA            
AZ,3,1,1,1, 88, 4,0,MARICOPA            
AZ,3,1,0,1, 96, 3,-0.510825623765991,MARICOPA            
AZ,3,1,1,2, 21, 3,1.38629436111989,MARICOPA            
AZ,3,0,9,0, 23, 1,1.79175946922805,MARICOPA            
AZ,3,1,1,2, 24, 2,1.38629436111989,MARICOPA            
AZ,3,1,1,3, 39, 4,0.470003629245736,MARICOPA            
AZ,3,1,1,3, 47, 1,1.09861228866811,MARICOPA            
AZ,3,1,1,3, 93, 1,-1.20397280432594,MARICOPA            
AZ,3,1,1,3, 98, 5,0.095310179804325,MARICOPA            
AZ,3,0,9,0, 88, 3,-0.356674943938732,MARICOPA            
AZ,3,1,1,3,  8, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,3, 23, 5,0.095310179804325,MARICOPA            
AZ,3,0,9,0, 25, 4,0.405465108108164,MARICOPA            
AZ,3,1,1,1, 25, 3,0.693147180559945,MARICOPA            
AZ,3,2,1,3, 28, 5,0.182321556793955,MARICOPA            
AZ,3,1,1,1, 56, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 49, 3,0.53062825106217,MARICOPA            
AZ,3,1,1,1, 54, 1,0.53062825106217,MARICOPA            
AZ,3,1,1,2, 79, 1,-0.356674943938732,MARICOPA            
AZ,3,1,1,1, 71, 3,-0.105360515657826,MARICOPA            
AZ,3,1,0,1, 91, 5,0,MARICOPA            
AZ,3,1,1,3, 97, 3,-0.693147180559945,MARICOPA            
AZ,3,2,1,1, 97, 5,0.095310179804325,MARICOPA            
AZ,3,2,1,3, 76, 2,-0.223143551314210,MARICOPA            
AZ,3,1,1,3,  3, 5,0.405465108108164,MARICOPA            
AZ,3,1,1,1,  8, 1,0.262364264467491,MARICOPA            
AZ,3,1,1,3, 54, 2,0.405465108108164,MARICOPA            
AZ,3,1,1,1, 42, 4,0.262364264467491,MARICOPA            
AZ,3,1,1,3, 35, 4,0.916290731874155,MARICOPA            
AZ,3,1,1,7, 44, 4,1.33500106673234,MARICOPA            
AZ,3,1,1,2, 49, 1,-0.105360515657826,MARICOPA            
AZ,3,1,1,3, 57, 1,0,MARICOPA            
AZ,3,1,1,3, 66, 4,0.470003629245736,MARICOPA            
AZ,3,1,1,1, 77, 4,0.641853886172395,MARICOPA            
AZ,3,2,1,3, 76, 5,-2.30258509299405,MARICOPA            
AZ,3,1,1,2, 84, 1,0.405465108108164,MARICOPA            
AZ,3,1,1,3, 78, 1,0.470003629245736,MARICOPA            
AZ,3,1,1,1, 86, 2,-0.105360515657826,MARICOPA            
AZ,3,1,1,1,100, 2,0.262364264467491,MARICOPA            
AZ,3,1,1,3, 73, 2,0.262364264467491,MARICOPA            
AZ,3,1,0,2, 75, 1,1.45861502269952,MARICOPA            
AZ,3,1,1,1, 94, 3,0.182321556793955,MARICOPA            
AZ,3,1,1,2,113, 3,-2.99573227355399,MARICOPA            
AZ,3,2,1,1,119, 3,0.182321556793955,MARICOPA            
AZ,3,1,1,1,126, 5,-0.223143551314210,MARICOPA            
AZ,3,1,1,3, 14, 3,0.095310179804325,MARICOPA            
AZ,3,0,9,0, 11, 5,0.955511445027436,MARICOPA            
AZ,3,1,1,2, 22, 5,1.80828877117927,MARICOPA            
AZ,3,1,1,3, 28, 3,1.56861591791385,MARICOPA            
AZ,3,1,1,3, 37, 3,1.72276659774110,MARICOPA            
AZ,3,1,1,3, 39, 5,1.80828877117927,MARICOPA            
AZ,3,1,1,7, 44, 5,0.587786664902119,MARICOPA            
AZ,3,1,0,7, 46, 4,0.405465108108164,MARICOPA            
AZ,3,1,0,3, 53, 5,1.06471073699243,MARICOPA            
AZ,3,2,1,1, 63, 2,1.3609765531356,MARICOPA            
AZ,3,1,1,3, 76, 4,1.6094379124341,MARICOPA            
AZ,3,1,1,7, 96, 3,0.182321556793955,MARICOPA            
AZ,3,1,1,2, 95, 2,0.262364264467491,MARICOPA            
AZ,3,1,1,2,124, 2,0.182321556793955,MARICOPA            
AZ,3,1,1,1,  3, 1,-0.356674943938732,MARICOPA            
AZ,3,1,1,3, 11, 3,0.262364264467491,MARICOPA            
AZ,3,0,9,0, 11, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,1, 32, 3,0.336472236621213,MARICOPA            
AZ,3,1,1,2, 34, 4,1.58923520511658,MARICOPA            
AZ,3,1,1,3, 37, 4,0.8754687373539,MARICOPA            
AZ,3,1,1,3, 55, 4,0.993251773010283,MARICOPA            
AZ,3,1,1,1, 54, 3,-0.223143551314210,MARICOPA            
AZ,3,1,1,1, 41, 1,0.78845736036427,MARICOPA            
AZ,3,1,1,2, 28, 1,0.741937344729377,MARICOPA            
AZ,3,1,1,1, 45, 4,1.48160454092422,MARICOPA            
AZ,3,2,1,1, 41, 4,-0.105360515657826,MARICOPA            
AZ,3,1,1,1, 57, 2,0.182321556793955,MARICOPA            
AZ,3,1,1,2, 78, 2,-1.20397280432594,MARICOPA            
AZ,3,1,1,1, 94, 4,0.262364264467491,MARICOPA            
AZ,3,1,1,1,107, 4,-0.356674943938732,MARICOPA            
AZ,3,1,1,3,120, 1,0.832909122935104,MARICOPA            
AZ,3,0,9,0,109, 3,1.16315080980568,MARICOPA            
AZ,3,1,1,1,117, 1,-0.916290731874155,MARICOPA            
AZ,3,1,1,2,124, 5,-0.693147180559945,MARICOPA            
AZ,3,1,1,1,  6, 3,0.8754687373539,MARICOPA            
AZ,3,0,9,0,  6, 2,-0.510825623765991,MARICOPA            
AZ,3,1,1,2,  9, 3,-0.105360515657826,MARICOPA            
AZ,3,1,1,1, 12, 4,1.41098697371026,MARICOPA            
AZ,3,1,1,3, 34, 2,1.1314021114911,MARICOPA            
AZ,3,1,1,2, 37, 3,0.641853886172395,MARICOPA            
AZ,3,1,1,2, 50, 2,1.80828877117927,MARICOPA            
AZ,3,1,1,2, 58, 4,1.72276659774110,MARICOPA            
AZ,3,1,1,3, 82, 5,0,MARICOPA            
AZ,3,2,2,3,  1, 1,-1.20397280432594,MARICOPA            
AZ,3,1,1,1, 68, 5,0.8754687373539,MARICOPA            
AZ,3,0,9,0, 42, 3,0.693147180559945,MARICOPA            
AZ,3,1,1,1, 53, 4,0.78845736036427,MARICOPA            
AZ,3,1,1,1, 61, 3,0.832909122935104,MARICOPA            
AZ,3,1,1,1,100, 5,0.741937344729377,MARICOPA            
AZ,3,1,1,1,124, 1,1.84054963339749,MARICOPA            
AZ,3,5,1,3, 29, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,2, 32, 2,0.470003629245736,MARICOPA            
AZ,3,1,1,2, 54, 2,-0.916290731874155,MARICOPA            
AZ,3,1,1,3, 95, 5,1.33500106673234,MARICOPA            
AZ,3,3,1,5, 99, 5,-0.916290731874155,MARICOPA            
AZ,3,0,9,0,  6, 1,0.53062825106217,MARICOPA            
AZ,3,2,1,3, 13, 4,-1.6094379124341,MARICOPA            
AZ,3,1,1,3, 66, 5,-0.356674943938732,MARICOPA            
AZ,3,2,1,7, 45, 4,1.02961941718116,MARICOPA            
AZ,3,0,9,0, 35, 1,-1.20397280432594,MARICOPA            
AZ,3,1,1,2, 67, 4,2.45100509811232,MARICOPA            
AZ,3,0,9,0,  1, 3,-0.356674943938732,MARICOPA            
AZ,3,2,1,3,  1, 4,1.1314021114911,MARICOPA            
AZ,3,1,1,3, 22, 5,1.33500106673234,MARICOPA            
AZ,3,1,1,1, 30, 5,1.19392246847243,MARICOPA            
AZ,3,1,1,2, 29, 3,1.48160454092422,MARICOPA            
AZ,3,1,1,3, 33, 4,1.16315080980568,MARICOPA            
AZ,3,1,1,1, 33, 3,0.693147180559945,MARICOPA            
AZ,3,0,3,0, 33, 3,1.02961941718116,MARICOPA            
AZ,3,1,0,2, 38, 3,0.741937344729377,MARICOPA            
AZ,3,1,1,3, 44, 4,1.6094379124341,MARICOPA            
AZ,3,1,1,7, 45, 3,0.693147180559945,MARICOPA            
AZ,3,1,1,7, 51, 1,0.641853886172395,MARICOPA            
AZ,3,1,1,1, 54, 1,-0.693147180559945,MARICOPA            
AZ,3,1,1,2, 58, 1,1.09861228866811,MARICOPA            
AZ,3,1,1,3, 56, 5,0.336472236621213,MARICOPA            
AZ,3,1,1,1, 62, 3,0.993251773010283,MARICOPA            
AZ,3,1,1,3, 64, 2,0.262364264467491,MARICOPA            
AZ,3,2,1,1, 67, 5,-1.20397280432594,MARICOPA            
AZ,3,1,1,3, 69, 3,0.693147180559945,MARICOPA            
AZ,3,1,1,3, 86, 2,1.19392246847243,MARICOPA            
AZ,3,1,1,1, 85, 1,1.74046617484050,MARICOPA            
AZ,3,1,1,2,106, 2,-2.30258509299405,MARICOPA            
AZ,3,1,1,1,104, 4,-1.20397280432594,MARICOPA            
AZ,3,1,1,2,  4, 2,0.470003629245736,MARICOPA            
AZ,3,5,1,2,  9, 4,0.641853886172395,MARICOPA            
AZ,3,1,1,1, 22, 5,0.741937344729377,MARICOPA            
AZ,3,1,1,2, 24, 1,0.693147180559945,MARICOPA            
AZ,3,1,1,1, 22, 2,1.1314021114911,MARICOPA            
AZ,3,5,1,1, 25, 3,0.182321556793955,MARICOPA            
AZ,3,1,1,2, 35, 4,0.095310179804325,MARICOPA            
AZ,3,1,1,1, 45, 2,1.98787434815435,MARICOPA            
AZ,3,0,9,0, 46, 4,1.30833281965018,MARICOPA            
AZ,3,1,1,1, 61, 4,0.955511445027436,MARICOPA            
AZ,3,1,1,7, 70, 2,-0.223143551314210,MARICOPA            
AZ,3,1,1,1, 79, 5,0.993251773010283,MARICOPA            
AZ,3,1,1,1, 70, 3,1.48160454092422,MARICOPA            
AZ,3,1,1,3,112, 3,1.06471073699243,MARICOPA            
AZ,3,1,1,3,116, 4,-1.20397280432594,MARICOPA            
AZ,3,1,1,3,  9, 5,0.095310179804325,MARICOPA            
AZ,3,1,1,3, 29, 2,0.587786664902119,MARICOPA            
AZ,3,1,1,1, 43, 1,1.58923520511658,MARICOPA            
AZ,3,1,1,3, 41, 2,1.6094379124341,MARICOPA            
AZ,3,1,0,2, 59, 2,1.41098697371026,MARICOPA            
AZ,3,1,1,3, 60, 4,1.06471073699243,MARICOPA            
AZ,3,1,1,3, 81, 4,0,MARICOPA            
AZ,3,1,1,1, 77, 5,0.78845736036427,MARICOPA            
