"switch","arsenic","unsafe","distance","x","y","community","education"
TRUE,73,TRUE,1124.89995956421,257223.3125,2630275.25,1,0
TRUE,69,TRUE,488.000011444092,257217.3125,2630272.25,1,0
FALSE,50,FALSE,1893.79997253418,257235.140625,2630260.5,1,5
FALSE,58,TRUE,1814.29996490479,257250.8125,2630262.25,1,5
TRUE,52,TRUE,1577.90002822876,257231.421875,2630292.25,1,12
TRUE,62,TRUE,38.6999994516373,257212.359375,2630270.5,1,5
FALSE,48,FALSE,1294.20003890991,257199.203125,2630276.75,1,5
TRUE,333,TRUE,1496.50001525879,257193,2630272,1,5
FALSE,33,FALSE,1484.20000076294,257176.40625,2630275.25,1,5
TRUE,31,FALSE,1266.30001068115,257173.125,2630272.25,1,0
FALSE,39,FALSE,698.899984359741,257155.171875,2630276,1,0
FALSE,44,FALSE,1066.10002517700,257152.046875,2630282.25,1,5
TRUE,42,FALSE,1819.09999847412,257157.25,2630238,0,0
FALSE,33,FALSE,1044.90003585815,257167.359375,2630252.5,1,0
FALSE,51,TRUE,2467.70000457764,257150.609375,2630237.5,0,0
TRUE,102,TRUE,2057.90004730225,257142.375,2630263.5,1,0
FALSE,40,FALSE,1288.30003738403,257105.015625,2630234.75,0,0
FALSE,126,TRUE,1750.69999694824,257126.046875,2630232.5,1,0
FALSE,41,FALSE,636.999988555908,257111.0625,2630250.5,0,0
FALSE,35,FALSE,901.500034332275,257123.6875,2630283.75,0,0
TRUE,60,TRUE,2288.19999694824,257076.515625,2630298.75,0,5
TRUE,59,TRUE,679.60000038147,257062.296875,2630312.5,0,5
TRUE,44,FALSE,2575.69999694824,257103.78125,2630292.75,0,0
FALSE,22,FALSE,354.299998283386,257099.078125,2630255.25,1,10
TRUE,72,TRUE,2157.09991455078,257089.203125,2630295.25,0,0
TRUE,66,TRUE,899.6000289917,257077.65625,2630265.75,1,0
TRUE,74,TRUE,240.899991989136,257058.484375,2630308.5,1,0
TRUE,71,TRUE,930.599975585938,257048.890625,2630303.75,1,0
TRUE,86,TRUE,2199.6000289917,257049.5625,2630242.75,1,7
FALSE,28,FALSE,2256.29997253418,257049.75,2630253.25,0,5
FALSE,51,TRUE,1407.69996643066,257034.359375,2630268.5,0,10
TRUE,5,FALSE,1333.10003280640,257035.515625,2630236,0,0
TRUE,63,TRUE,409.800004959106,257026.625,2630243.25,1,5
FALSE,18,FALSE,733.799982070923,257021.046875,2630244.75,1,5
FALSE,40,FALSE,3174.6000289917,257008.484375,2630286.25,1,5
FALSE,9,FALSE,1495.30000686646,256991.90625,2630291,0,5
TRUE,43,FALSE,2640.90003967285,256958.3125,2630284,0,10
TRUE,58,TRUE,2964.90001678467,256955.03125,2630271.25,1,5
TRUE,31,FALSE,2207.09991455078,256929.953125,2630286.5,1,0
FALSE,55,TRUE,1137.69998550415,256911.578125,2630295,0,5
TRUE,126,TRUE,2954.10003662109,257029.890625,2630296.25,0,0
FALSE,52,TRUE,3336.7000579834,257025.984375,2630295.5,0,10
FALSE,83,TRUE,2671.50001525879,257029.84375,2630313.25,0,10
FALSE,16,FALSE,2122.80006408691,256933.03125,2630236,1,3
FALSE,5,FALSE,2027.40001678467,256944.609375,2630247.75,1,3
TRUE,13,FALSE,1358.80002975464,256916.28125,2630271.25,0,3
FALSE,5,FALSE,2009.09996032715,256901.296875,2630249.5,0,5
FALSE,27,FALSE,1763.40007781982,256885.75,2630224.75,1,4
TRUE,20,FALSE,3147.20001220703,256888.9375,2630242.5,0,3
TRUE,33,FALSE,2265.29998779297,256861.796875,2630225,1,0
FALSE,57,TRUE,2111.80000305176,256820.734375,2630209.75,0,5
FALSE,24,FALSE,1090.40002822876,256829.875,2630257.75,1,0
FALSE,32,FALSE,1876.39999389648,256819.171875,2630247.75,0,0
FALSE,37,FALSE,2236.30008697510,256672.203125,2630302.25,0,5
TRUE,48,FALSE,2653.70006561279,256616.09375,2630260.75,1,0
FALSE,53,TRUE,7148.20022583008,256674.78125,2630182.25,0,0
FALSE,67,TRUE,7163.70010375977,256687.03125,2630193,1,0
FALSE,19,FALSE,872.500038146973,256635.96875,2630067.5,1,5
FALSE,27,FALSE,1243.29996109009,256630.703125,2630058,1,10
TRUE,350,TRUE,2383.09993743896,256607.03125,2630075.25,0,5
FALSE,12,FALSE,651.300001144409,256585.8125,2630046.5,0,6
FALSE,39,FALSE,1674.50008392334,256562.734375,2630038.75,0,10
TRUE,280,TRUE,572.800016403198,256573.109375,2630018.75,1,12
FALSE,29,FALSE,1905.50003051758,256598.1875,2630044.5,1,8
FALSE,27,FALSE,882.999992370605,256614.734375,2630018,1,0
TRUE,22,FALSE,1908.39996337891,256617.328125,2630030.75,1,4
FALSE,12,FALSE,1556.09998703003,256647.34375,2630026.75,1,6
TRUE,48,FALSE,2108.09993743896,256658.390625,2630056.5,0,5
TRUE,77,TRUE,1581.49995803833,256554.03125,2630067.5,1,5
TRUE,74,TRUE,3258.70018005371,256531.65625,2630020.5,1,5
TRUE,77,TRUE,4013.10005187988,256521.90625,2630016,0,10
TRUE,158,TRUE,4963.80004882812,256508.296875,2630025.75,1,2
TRUE,80,TRUE,2488.6999130249,256530.578125,2630066.75,0,10
FALSE,55,TRUE,4767.10014343262,256505.25,2630067,1,0
TRUE,90,TRUE,5659.09996032715,256494.21875,2630057.75,1,10
FALSE,52,TRUE,7411.69967651367,256481.484375,2630079,0,8
TRUE,259,TRUE,8184.89990234375,256468.5,2630075.5,1,0
TRUE,127,TRUE,8609.40017700195,256461.359375,2630084.75,1,8
FALSE,97,TRUE,7180.59997558594,256460.40625,2630068.75,0,14
FALSE,147,TRUE,6174.49989318848,256446.40625,2630064.75,1,4
FALSE,103,TRUE,2504.50000762939,256581.921875,2629986.75,0,12
TRUE,20,FALSE,3448.50006103516,256545.84375,2629974.5,0,10
FALSE,17,FALSE,2704.99992370605,256563.75,2629957.75,0,7
FALSE,5,FALSE,1239.00003433228,256577.609375,2629952.75,1,2
FALSE,93,TRUE,1992.90008544922,256570.015625,2629946,1,2
FALSE,19,FALSE,3447.10006713867,256556.328125,2629940.75,0,0
FALSE,45,FALSE,5331.0001373291,256536.90625,2629957.75,1,5
FALSE,79,TRUE,5011.89994812012,256466.28125,2629984,0,10
FALSE,21,FALSE,2419.00005340576,256461.765625,2629937.25,1,5
FALSE,66,TRUE,5381.60018920898,256486.96875,2629960.5,1,5
FALSE,5,FALSE,4499.10011291504,256493.34375,2629944.75,0,0
FALSE,85,TRUE,3350.29983520508,256487.375,2629883.25,1,10
FALSE,41,FALSE,3788.00010681152,256553,2629894.25,0,10
FALSE,93,TRUE,5835.59989929199,256562.203125,2629865.75,0,5
FALSE,142,TRUE,1795.40004730225,256439.953125,2630004.75,0,12
FALSE,75,TRUE,2802.70004272461,256427.046875,2630035.5,0,4
FALSE,146,TRUE,3166.79992675781,256390.765625,2630010.75,0,8
FALSE,116,TRUE,3443.70002746582,256388.09375,2630004,0,5
TRUE,160,TRUE,5786.00006103516,256355.203125,2629998.5,0,14
FALSE,117,TRUE,5095.19996643066,256370.265625,2630005,0,15
TRUE,83,TRUE,6075.29983520508,256746.828125,2630039,1,0
FALSE,36,FALSE,2616.30001068115,256381.75,2629950.5,0,5
FALSE,29,FALSE,600.699996948242,256389.359375,2629887.25,1,8
TRUE,124,TRUE,7487.69989013672,256329.390625,2629980,0,5
TRUE,308,TRUE,5795.99990844727,256389.8125,2630056,0,5
TRUE,101,TRUE,2084.30004119873,256409.515625,2630024.5,0,5
TRUE,359,TRUE,6162.40005493164,256374.015625,2630046.25,0,0
TRUE,301,TRUE,8332.09991455078,256345.890625,2630041.25,0,5
TRUE,196,TRUE,7606.60018920898,256347.234375,2630020.25,0,7
TRUE,167,TRUE,10586.6996765137,256321.03125,2630038.75,0,5
FALSE,169,TRUE,11267.5003051758,256313.703125,2630038,0,0
FALSE,271,TRUE,19713.4994506836,256212.015625,2630015,1,5
FALSE,127,TRUE,30409.6984863281,256104.953125,2630026.5,1,5
FALSE,143,TRUE,33953.1005859375,256070.046875,2630032.75,0,4
FALSE,100,TRUE,7027.10037231445,256585.875,2629847.75,0,5
FALSE,52,TRUE,9274.40032958984,256587.09375,2629819.75,0,5
FALSE,65,TRUE,5592.10014343262,256610.078125,2629791,0,9
FALSE,70,TRUE,5082.89985656738,256606.828125,2629780,1,0
FALSE,51,TRUE,3760.10017395020,256622.25,2629777.25,0,0
FALSE,102,TRUE,1793.09997558594,256637.5,2629764.25,0,0
TRUE,205,TRUE,1181.70003890991,256534.25,2633286.25,0,5
FALSE,41,FALSE,1289.00003433228,256502.546875,2633290.75,1,7
TRUE,77,TRUE,1879.70008850098,256477.46875,2633275,1,0
FALSE,12,FALSE,73.9000022411346,256477.890625,2633309.75,0,9
FALSE,33,FALSE,1339.00003433228,256461.515625,2633305.75,0,4
TRUE,68,TRUE,3368.60008239746,256483.265625,2633346,0,5
FALSE,5,FALSE,1609.30004119873,256468.9375,2633363.25,0,5
FALSE,5,FALSE,2701.30004882812,256466.703125,2633351.25,0,10
TRUE,120,TRUE,1757.50007629395,256475.34375,2633441.5,0,5
FALSE,5,FALSE,1365.90003967285,256469.46875,2633445.25,0,5
FALSE,31,FALSE,923.400020599365,256471.921875,2633449.5,0,0
TRUE,62,TRUE,2244.30007934570,256501.359375,2633411.5,0,5
FALSE,24,FALSE,542.799997329712,256517.5,2633391.75,0,0
FALSE,15,FALSE,495.20001411438,256495.734375,2633380.5,0,14
TRUE,131,TRUE,2702.59990692139,256455.28125,2633501.25,1,5
FALSE,24,FALSE,1386.99998855591,256437.46875,2633482.5,0,14
FALSE,5,FALSE,1230.50003051758,256425.546875,2633481.5,0,14
TRUE,28,FALSE,123.199999332428,256413.59375,2633477.25,0,14
TRUE,179,TRUE,1713.99993896484,256456.78125,2633529.75,0,0
FALSE,21,FALSE,203.800010681152,256438.828125,2633523,1,0
TRUE,56,TRUE,2545.40004730225,256452.484375,2633546.5,0,0
TRUE,118,TRUE,6740.10009765625,256500.046875,2633555.75,1,6
TRUE,77,TRUE,4557.60002136230,256479.6875,2633547.5,0,5
TRUE,66,TRUE,5276.10015869141,256478.21875,2633561,0,0
TRUE,110,TRUE,3054.10003662109,256430.921875,2633568.5,0,0
TRUE,65,TRUE,3976.39999389648,256445.90625,2633590.25,0,0
TRUE,82,TRUE,1639.90001678467,256414.234375,2633596.75,1,5
TRUE,222,TRUE,2931.90002441406,256416.84375,2633610.25,0,5
TRUE,282,TRUE,3606.10008239746,256440.59375,2633597.5,1,0
FALSE,5,FALSE,370.700001716614,256459.5625,2633623.75,0,8
FALSE,5,FALSE,1504.19998168945,256473.0625,2633648.5,1,0
FALSE,64,TRUE,2260.70003509521,256441.515625,2633662.75,0,6
TRUE,126,TRUE,2714.10007476807,256389.609375,2633779,1,6
TRUE,153,TRUE,944.699954986572,256380.28125,2633759.75,1,5
FALSE,5,FALSE,750.299978256226,256551.015625,2633787.5,0,8
FALSE,5,FALSE,977.99997329712,256560.515625,2633756,0,12
FALSE,5,FALSE,628.10001373291,256571.5,2633742,1,8
FALSE,5,FALSE,618.699979782104,256580.546875,2633714,1,14
FALSE,5,FALSE,322.79999256134,256589.5,2633711.5,1,7
FALSE,5,FALSE,816.600036621094,256572.234375,2633695,0,8
FALSE,5,FALSE,416.400003433228,256617.421875,2633653.75,1,8
FALSE,5,FALSE,379.299998283386,256652.015625,2633649.5,0,8
FALSE,5,FALSE,715.79999923706,256545.640625,2633649.75,1,8
TRUE,180,TRUE,1669.70005035400,256555.21875,2633653.25,0,0
TRUE,10,FALSE,4258.70018005371,256561.953125,2633569.25,1,7
TRUE,124,TRUE,5047.70011901855,256566.4375,2633552.25,1,8
FALSE,93,TRUE,922.399997711182,256669.75,2633461,0,5
FALSE,5,FALSE,502.799987792969,255475.265625,2632968.25,1,5
FALSE,5,FALSE,1985.09998321533,256647.359375,2633443.75,0,5
FALSE,5,FALSE,451.300001144409,256665.703125,2633473,0,5
FALSE,5,FALSE,1825.49991607666,256600.96875,2633453.75,1,5
TRUE,54,TRUE,693.100023269653,256582.71875,2633470,1,6
TRUE,82,TRUE,2729.19998168945,256654.78125,2633419.75,0,5
FALSE,5,FALSE,2611.80000305176,256666.609375,2633425.75,0,5
TRUE,43,FALSE,269.400000572205,256618.40625,2633348.5,1,8
TRUE,61,TRUE,2529.50000762939,256601.328125,2633333.5,0,5
FALSE,71,TRUE,5271.20018005371,256637.796875,2633259.25,1,5
TRUE,81,TRUE,5172.90000915527,256595.78125,2633266.5,0,4
TRUE,65,TRUE,6857.19985961914,256753.15625,2633317.5,1,4
TRUE,49,FALSE,282.200002670288,256664.75,2633305.5,0,0
TRUE,68,TRUE,2367.90008544922,256684.828125,2633317.25,1,0
FALSE,5,FALSE,1190.29998779297,256664.984375,2633319.5,0,6
TRUE,20,FALSE,870.699977874756,256697.921875,2633287,0,5
TRUE,126,TRUE,4520.19996643066,256291.609375,2633802.25,1,9
TRUE,140,TRUE,3247.10006713867,256294.734375,2633826.5,1,9
FALSE,5,FALSE,264.199995994568,256328.421875,2633828.25,0,0
FALSE,5,FALSE,1543.90001296997,256340.3125,2633838.25,0,10
FALSE,5,FALSE,2263.2999420166,256356.78125,2633868.25,0,9
FALSE,5,FALSE,1884.60006713867,256400.03125,2633862.5,0,10
FALSE,5,FALSE,742.799997329712,256387.59375,2633831,1,0
TRUE,95,TRUE,1236.10000610352,256384.0625,2633823.25,0,0
FALSE,5,FALSE,663.299989700317,256426.046875,2633833.25,1,8
TRUE,5,FALSE,852.90002822876,256421.828125,2633775,0,5
FALSE,5,FALSE,1833.30001831055,256409.9375,2633785.5,0,5
FALSE,5,FALSE,1037.1000289917,256398.71875,2633795.25,0,0
TRUE,92,TRUE,916.899967193604,256387.90625,2633809.5,0,5
TRUE,125,TRUE,1637.1000289917,256363.984375,2633770.5,1,0
TRUE,116,TRUE,1941.69998168945,256348,2633760.25,0,5
FALSE,5,FALSE,815.69995880127,256360.734375,2633760,0,5
FALSE,39,FALSE,258.800005912781,256328.8125,2633700.75,0,5
TRUE,191,TRUE,2084.90009307861,256335.140625,2633682.75,0,14
FALSE,5,FALSE,1530.30004501343,256293.953125,2633668.75,0,10
FALSE,5,FALSE,222.300004959106,256308.515625,2633665.5,0,10
TRUE,104,TRUE,5401.69982910156,256366.703125,2633538.75,1,5
TRUE,76,TRUE,5779.29992675781,256357.203125,2633550.25,1,5
FALSE,5,FALSE,5321.30012512207,256358.265625,2633532.25,1,5
FALSE,5,FALSE,598.799991607666,256354.15625,2633480,1,5
FALSE,5,FALSE,415.899991989136,255294.546875,2632763.25,0,0
FALSE,5,FALSE,1051.50003433228,255251.8125,2632769.5,0,4
FALSE,5,FALSE,960.099983215332,255224.484375,2632841,0,5
FALSE,5,FALSE,198.500001430511,255230.71875,2632868.5,1,5
FALSE,5,FALSE,489.699983596802,255212.140625,2632875.5,0,0
FALSE,5,FALSE,1143.59998703003,255209.484375,2632858.5,1,0
FALSE,5,FALSE,530.299997329712,255263.328125,2632867,0,0
TRUE,5,FALSE,690.999984741211,255244.90625,2632893,0,5
FALSE,5,FALSE,317.899990081787,255240.9375,2632910.25,0,0
FALSE,5,FALSE,3251.5998840332,255276.859375,2632913.25,0,5
FALSE,5,FALSE,1809.70001220703,255279.46875,2632867.25,0,5
FALSE,5,FALSE,169.900000095367,255323.71875,2632891,0,0
FALSE,5,FALSE,1330.39999008179,255311.984375,2632879.75,0,0
FALSE,5,FALSE,581.300020217896,255331.40625,2632883.25,1,5
FALSE,5,FALSE,1509.20000076294,255343.0625,2632869.25,1,0
FALSE,5,FALSE,881.20002746582,255326.671875,2632904.5,1,2
FALSE,5,FALSE,1011.99998855591,255349.390625,2632911.75,0,0
FALSE,5,FALSE,662.099981307983,255349.96875,2632915.25,1,5
FALSE,5,FALSE,1100,255375.859375,2632909,0,0
FALSE,5,FALSE,726.900005340576,255368.984375,2632894,0,5
FALSE,5,FALSE,1103.80001068115,255100.28125,2632752.5,0,0
FALSE,5,FALSE,654.79998588562,255110.140625,2632752.5,1,10
TRUE,5,FALSE,547.700023651123,255119.8125,2632752,0,3
FALSE,5,FALSE,476.900005340576,255102.890625,2632766.25,0,5
FALSE,5,FALSE,366.100001335144,255120.796875,2632759.75,1,6
FALSE,5,FALSE,253.299999237061,255119.828125,2632792.75,1,7
FALSE,5,FALSE,488.100004196167,255129.125,2632789.5,1,0
FALSE,5,FALSE,206.699991226196,255131.265625,2632796,0,5
FALSE,5,FALSE,347.900009155273,255144.828125,2632763.75,0,5
FALSE,5,FALSE,1299.80001449585,255153.390625,2632768,0,10
FALSE,5,FALSE,869.099998474121,255142.75,2632791.5,0,8
FALSE,5,FALSE,127.799999713898,255150.125,2632805.5,1,5
FALSE,5,FALSE,1271.00000381470,255161.21875,2632808.25,0,0
FALSE,5,FALSE,1543.29996109009,255177.546875,2632809.5,1,10
FALSE,5,FALSE,1158.30001831055,255178.296875,2632813.5,0,10
FALSE,5,FALSE,1838.99993896484,255199.84375,2632811.5,0,0
FALSE,5,FALSE,455.399990081787,255144.171875,2632865.25,1,0
FALSE,5,FALSE,574.200010299683,255193.15625,2632887.75,1,0
FALSE,5,FALSE,808.800029754639,255138.125,2632900.25,1,0
FALSE,5,FALSE,749.900007247925,255061.03125,2632843.5,1,5
FALSE,5,FALSE,4205.30014038086,255397.515625,2632862.5,0,5
FALSE,5,FALSE,1721.40007019043,255356.8125,2632858.25,0,0
FALSE,5,FALSE,140.900003910065,255439.015625,2632894.75,0,7
FALSE,5,FALSE,454.79998588562,255452.046875,2632892.25,0,7
FALSE,5,FALSE,458.199977874756,255463.1875,2632887.5,1,7
FALSE,5,FALSE,481.899976730347,255434.21875,2632932.75,0,3
FALSE,5,FALSE,906.29997253418,255477.5625,2632873.75,1,10
FALSE,5,FALSE,664.799976348877,255474.15625,2632842.75,0,5
FALSE,5,FALSE,739.799976348877,255468.171875,2632841,0,5
FALSE,5,FALSE,1114.50004577637,255461.671875,2632838,0,1
FALSE,5,FALSE,668.499994277954,255438.828125,2632863.5,1,0
FALSE,5,FALSE,1130.70001602173,255513.109375,2632895.5,0,9
FALSE,5,FALSE,590.299987792969,255516.78125,2632871,1,6
FALSE,5,FALSE,2212.1000289917,255476.5,2632931.5,1,0
FALSE,5,FALSE,984.30004119873,255499.578125,2632969,0,4
FALSE,5,FALSE,1008.30001831055,255501.96875,2632969.75,0,3
FALSE,5,FALSE,1377.79998779297,255511.671875,2632970.75,0,5
FALSE,5,FALSE,244.199991226196,255482,2632965.25,1,3
TRUE,5,FALSE,950.800037384033,255524,2632946.25,1,5
FALSE,5,FALSE,287.400007247925,255529.09375,2632935.5,1,7
FALSE,5,FALSE,290.799999237061,255517.515625,2632924.25,1,0
FALSE,5,FALSE,1038.79995346069,255537.5,2632930.75,1,7
FALSE,5,FALSE,894.200038909912,255542.296875,2632912.5,1,0
FALSE,5,FALSE,474.700021743774,255565,2632929,0,0
FALSE,5,FALSE,366.799998283386,255539.296875,2632966,1,5
FALSE,5,FALSE,162.600004673004,255545.078125,2632967,0,5
FALSE,5,FALSE,818.90001296997,255571.5625,2632965.25,0,0
FALSE,5,FALSE,902.499961853027,255585.109375,2632982,1,12
FALSE,5,FALSE,543.499994277954,255560.34375,2632994.75,1,12
FALSE,5,FALSE,847.29995727539,255576.625,2633003.5,0,5
FALSE,5,FALSE,197.200000286102,255582.484375,2633028,0,5
FALSE,5,FALSE,586.800003051758,255572.375,2633033.25,0,7
FALSE,5,FALSE,679.79998588562,255581.359375,2633042,0,10
FALSE,5,FALSE,307.200002670288,255589.84375,2633041,1,9
FALSE,5,FALSE,53.1000018119812,255557.296875,2633066.25,0,8
FALSE,5,FALSE,1813.69991302490,255557.15625,2633048,0,5
FALSE,5,FALSE,648.099994659424,255601.703125,2633018.75,0,5
TRUE,5,FALSE,592.10000038147,255590.109375,2633027,0,5
FALSE,5,FALSE,1002.40001678467,255612.34375,2633005,0,5
FALSE,5,FALSE,404.099988937378,255648.40625,2632916.5,1,5
FALSE,6,FALSE,978.999996185303,255663.5,2632924.5,1,5
FALSE,5,FALSE,587.200021743774,255570.15625,2632912.25,1,8
FALSE,5,FALSE,432.600021362305,255565.625,2632935.75,0,0
FALSE,5,FALSE,210.299992561340,255587.171875,2632923.25,1,0
FALSE,5,FALSE,859.099960327148,255584.171875,2632937.25,0,5
FALSE,5,FALSE,1485.79998016357,255578.6875,2632863.75,0,0
FALSE,5,FALSE,811.400032043457,255608.515625,2632919,1,9
FALSE,5,FALSE,426.300001144409,255651.6875,2632969.75,0,10
FALSE,5,FALSE,583.099985122681,255657.046875,2632975.25,0,10
FALSE,5,FALSE,1138.39998245239,255669.5,2632987.75,0,0
FALSE,5,FALSE,817.099952697754,255657.96875,2633009.25,0,10
FALSE,5,FALSE,505.600023269653,255656.828125,2633012.25,0,10
FALSE,5,FALSE,55.5999994277954,255680.921875,2633020.25,0,12
TRUE,5,FALSE,1446.50001525879,255693.875,2633002.5,0,5
FALSE,5,FALSE,495.100021362305,255728.71875,2632932.5,0,4
FALSE,5,FALSE,3039.50004577637,255698.828125,2632933.5,1,0
FALSE,5,FALSE,2293.49994659424,255729.1875,2632960.5,1,0
FALSE,5,FALSE,790.399980545044,255752.1875,2633004.25,1,0
FALSE,5,FALSE,295.39999961853,255710.625,2632997.75,0,0
FALSE,5,FALSE,722.800016403198,255710.203125,2633023.75,1,0
FALSE,5,FALSE,1006.00004196167,255708.28125,2633030.5,1,0
TRUE,5,FALSE,173.89999628067,255730.34375,2633019,1,0
FALSE,5,FALSE,1097.50003814697,255732.4375,2633052.25,0,0
FALSE,5,FALSE,372.300004959106,255721.109375,2633055.5,1,0
FALSE,5,FALSE,355.100011825562,255716.921875,2633059.5,0,0
FALSE,5,FALSE,748.699998855591,255714.921875,2633081.75,0,0
FALSE,5,FALSE,701.800012588501,255699.796875,2633101.25,1,10
FALSE,5,FALSE,183.099997043610,255685.78125,2633096.5,1,5
FALSE,5,FALSE,1223.60000610352,255686.765625,2633085,0,0
FALSE,5,FALSE,1854.50000762939,255644.59375,2633032.5,0,0
FALSE,5,FALSE,1740.09990692139,255614.515625,2633072.75,0,0
FALSE,5,FALSE,1914.80007171631,255623.296875,2633070,1,3
FALSE,5,FALSE,2009.49993133545,255627.890625,2633070,0,0
FALSE,5,FALSE,2552.09999084473,255606.21875,2633064.75,0,0
FALSE,5,FALSE,525.799989700317,255700.875,2633035,0,0
FALSE,5,FALSE,826.599979400635,255532.359375,2632777.25,1,3
FALSE,5,FALSE,882.900047302246,255551.25,2632778.5,1,12
FALSE,5,FALSE,189.699995517731,255531.546875,2632789,0,0
FALSE,5,FALSE,870.100021362305,255560.359375,2632824.75,0,9
FALSE,5,FALSE,761.600017547607,255528.46875,2632838.75,0,0
FALSE,5,FALSE,62.9999995231628,255599.953125,2632814.5,0,0
FALSE,5,FALSE,1034.59997177124,255608.875,2632810,0,0
FALSE,5,FALSE,326.699995994568,255629.09375,2632829.75,0,3
FALSE,5,FALSE,314.400005340576,255620.3125,2632832.75,0,0
FALSE,5,FALSE,1074.10001754761,255604.84375,2632832.75,0,5
FALSE,5,FALSE,648.099994659424,255628.25,2632840,1,5
FALSE,5,FALSE,1802.09999084473,255602.078125,2632850,0,0
FALSE,5,FALSE,667.399978637695,255582.828125,2632837.5,0,0
FALSE,5,FALSE,591.200017929077,255584.953125,2632822.25,0,5
FALSE,5,FALSE,654.500007629395,255793.671875,2632924.75,1,10
FALSE,5,FALSE,189.999997615814,255799.609375,2632943.5,1,10
FALSE,5,FALSE,1916.69998168945,255826.203125,2632938.75,0,10
FALSE,5,FALSE,3861.99989318848,255840.84375,2632960.75,1,5
TRUE,5,FALSE,230.200004577637,256575.71875,2633841.75,0,0
FALSE,5,FALSE,1271.19998931885,256547.34375,2633851.75,0,5
FALSE,5,FALSE,3597.20001220703,256503.96875,2633859.75,1,10
FALSE,5,FALSE,1113.70000839233,256551.421875,2633902.5,0,10
FALSE,5,FALSE,1304.19998168945,256479.09375,2633925.75,0,0
FALSE,6,FALSE,473.899984359741,256524.21875,2633982.25,1,0
TRUE,36,FALSE,676.599979400635,256535.3125,2634004.75,0,9
TRUE,5,FALSE,1321.10004425049,256545.75,2633999.25,0,0
FALSE,5,FALSE,1412.30001449585,256526.984375,2634035,1,0
FALSE,5,FALSE,451.700019836426,256499.5,2634037.75,1,0
FALSE,20,FALSE,2348.39992523193,256546.15625,2634033.25,1,10
FALSE,13,FALSE,580.000019073486,256569.609375,2634024,0,0
FALSE,5,FALSE,765.299987792969,256574.734375,2634035,0,0
FALSE,5,FALSE,396.700000762939,256572.078125,2634039.25,0,0
FALSE,5,FALSE,1074.69997406006,256616.640625,2634021.5,1,5
FALSE,5,FALSE,467.199993133545,256618.390625,2634044.5,1,0
FALSE,5,FALSE,604.500007629395,256528.359375,2634087,1,0
FALSE,5,FALSE,508.500003814697,256483.0625,2634131.25,1,0
FALSE,5,FALSE,1581.29997253418,256448.15625,2634107,1,0
FALSE,5,FALSE,1020.10002136230,256392.5,2634101.5,0,9
FALSE,5,FALSE,3055.29994964600,256365.328125,2634123.25,0,0
FALSE,5,FALSE,506.500005722046,256432.03125,2634017,0,0
FALSE,5,FALSE,1586.49997711182,256489.53125,2634071.75,0,5
FALSE,5,FALSE,1152.79998779297,256542.796875,2634136.75,1,12
TRUE,120,TRUE,4327.19993591309,256633.84375,2634155.5,0,10
FALSE,5,FALSE,1648.10009002686,256611.453125,2634106.75,0,5
FALSE,5,FALSE,841.199970245361,256588.984375,2634144.75,1,10
FALSE,5,FALSE,1923.90003204346,256567.234375,2634155.5,0,5
FALSE,18,FALSE,812.5,256535.234375,2634192,0,5
FALSE,5,FALSE,682.200002670288,256642.625,2634232.5,0,5
FALSE,5,FALSE,742.999982833862,256746.796875,2634253.5,1,10
FALSE,11,FALSE,268.00000667572,256602.640625,2633977.25,0,0
FALSE,5,FALSE,220.600008964539,256731.796875,2634290.5,1,5
TRUE,113,TRUE,1227.40001678467,256753.609375,2634294.75,1,14
TRUE,243,TRUE,2528.10001373291,260061.34375,2632717.5,0,0
FALSE,90,TRUE,1984.00001525879,260049.734375,2632755.25,0,9
FALSE,6,FALSE,214.700007438660,260031.3125,2632761.5,1,5
